82	33	1525	75	50	50
83	7	1675	75	50	50
84	23	2150	84	200	32
85	7	2475	75	50	50
86	7	2575	75	50	50
87	7	3875	75	50	50
88	7	3925	75	50	50
89	9	4325	75	50	50
90	7	4675	75	50	50
91	7	4725	75	50	50
92	6	5250	100	100	100
93	23	5800	84	200	32
94	9	6075	75	50	50
95	7	6625	75	50	50
96	7	8075	75	50	50
97	7	8575	75	50	50
98	7	9275	75	50	50
99	8	9850	75	100	50
100	7	25	25	50	50
101	7	75	25	50	50
102	7	125	25	50	50
103	7	175	25	50	50
104	7	225	25	50	50
105	7	275	25	50	50
106	7	325	25	50	50
107	7	775	25	50	50
108	7	825	25	50	50
109	7	875	25	50	50
110	7	925	25	50	50
111	7	975	25	50	50
112	7	1025	25	50	50
113	7	1075	25	50	50
114	7	1125	25	50	50
115	7	1175	25	50	50
116	7	1225	25	50	50
117	7	1275	25	50	50
118	7	1325	25	50	50
119	7	1375	25	50	50
120	7	1425	25	50	50
121	7	1475	25	50	50
122	7	1525	25	50	50
123	7	1575	25	50	50
124	7	1625	25	50	50
125	7	1675	25	50	50
126	7	1725	25	50	50
127	7	1775	25	50	50
128	7	1825	25	50	50
129	7	1875	25	50	50
130	7	1925	25	50	50
131	7	2375	25	50	50
132	7	2425	25	50	50
133	7	2475	25	50	50
134	7	2525	25	50	50
135	7	2575	25	50	50
136	7	2625	25	50	50
137	7	2675	25	50	50
138	7	2725	25	50	50
139	7	2775	25	50	50
140	7	2825	25	50	50
141	7	2875	25	50	50
142	7	2925	25	50	50
143	7	2975	25	50	50
144	7	3025	25	50	50
145	7	3075	25	50	50
146	7	3125	25	50	50
147	7	3175	25	50	50
148	7	3225	25	50	50
149	7	3275	25	50	50
150	7	3325	25	50	50
151	7	3375	25	50	50
152	7	3425	25	50	50
153	7	3475	25	50	50
154	7	3525	25	50	50
155	7	3575	25	50	50
156	7	3625	25	50	50
157	7	3675	25	50	50
158	7	3725	25	50	50
159	7	3775	25	50	50
160	7	3825	25	50	50
161	7	3875	25	50	50
162	7	3925	25	50	50
163	7	4175	25	50	50
164	7	4225	25	50	50
165	7	4275	25	50	50
166	7	4325	25	50	50
167	7	4375	25	50	50
168	7	4425	25	50	50
169	7	4475	25	50	50
170	7	4525	25	50	50
171	7	4575	25	50	50
172	7	4625	25	50	50
173	7	4675	25	50	50
174	7	4725	25	50	50
175	7	4775	25	50	50
176	7	4825	25	50	50
177	7	4875	25	50	50
178	7	4925	25	50	50
179	7	4975	25	50	50
180	7	5025	25	50	50
181	7	5075	25	50	50
182	7	5125	25	50	50
183	7	5175	25	50	50
184	7	5225	25	50	50
185	7	5275	25	50	50
186	7	6025	25	50	50
187	7	6075	25	50	50
188	7	6125	25	50	50
189	7	6175	25	50	50
190	7	6225	25	50	50
191	7	6275	25	50	50
192	7	6325	25	50	50
193	7	6375	25	50	50
194	7	6425	25	50	50
195	7	6475	25	50	50
196	7	6525	25	50	50
197	7	6575	25	50	50
198	7	6625	25	50	50
199	7	6675	25	50	50
200	7	6725	25	50	50
201	7	6775	25	50	50
202	7	6825	25	50	50
203	7	7975	25	50	50
204	7	8025	25	50	50
205	7	8075	25	50	50
206	7	8125	25	50	50
207	7	8175	25	50	50
208	7	8225	25	50	50
209	7	8275	25	50	50
210	7	8325	25	50	50
211	7	8375	25	50	50
212	7	8425	25	50	50
213	7	8475	25	50	50
214	7	8525	25	50	50
215	7	8575	25	50	50
216	7	9275	25	50	50
217	7	9325	25	50	50
218	7	9375	25	50	50
219	7	9425	25	50	50
220	7	9475	25	50	50
221	7	9525	25	50	50
222	7	9575	25	50	50
223	7	9625	25	50	50
224	7	9675	25	50	50
225	7	9725	25	50	50
226	7	9775	25	50	50
227	7	9825	25	50	50
228	7	9875	25	50	50
229	7	9925	25	50	50
230	7	9975	25	50	50
231	7	10025	25	50	50
232	7	10075	25	50	50
233	7	10125	25	50	50
234	7	10175	25	50	50
235	7	10225	25	50	50
236	7	10275	25	50	50
237	7	10325	25	50	50
